runnum,evnum,HALLA_p
13459,9199853,5964.65
13459,9221847,5964.65
13459,9243926,5964.71
13459,9266592,5964.71
13459,9288980,5964.51
13459,9311069,5964.51
13459,9333313,5964.51
13459,9355482,5964.64
13459,9377499,5964.64
13459,9399377,5964.56
13459,9421388,5964.56
13459,9442910,5964.62
13459,9464798,5964.62
13459,9486427,5964.49
13459,9508187,5964.49
13459,9529539,5964.49
13459,9551195,5964.59
13459,9572927,5964.59
13459,9594748,5964.73
13459,9616235,5964.73
13459,9637910,5964.62
13459,9659598,5964.62
13459,9680977,5964.6
13459,9702875,5964.6
13459,9724384,5964.6
13459,9746242,5964.54
13459,9747298,5964.54
13459,9747586,5964.63
13459,9747917,5964.63
13459,9748216,5965.54
13459,9748512,5965.54
13459,9748741,5965.54
13459,9749025,5965.54
13459,9749364,5965.54
13459,9749667,5965.54
13459,9749951,5965.54
13459,9750188,5965.54
13459,9750469,5965.54
13459,9752494,5965.54
13459,9770005,5965.54
13459,9790206,5964.57
13459,9810844,5964.57
13459,9832184,5964.57
13459,9853982,5964.27
13459,9875858,5964.27
13459,9897900,5964.6
13459,9920429,5964.6
13459,9942180,5964.66
13459,9964317,5964.66
13459,9986704,5964.59
13459,10008595,5964.59
13459,10030546,5964.59
13459,10052568,5964.57
13459,10069727,5964.57
13459,10069727,5964.61
13459,1332364,5964.56
13459,1353976,5964.65
13459,1375633,5964.65
13459,1397189,5964.56
13459,1418894,5964.56
13459,1440534,5964.59
13459,1462138,5964.59
13459,1483821,5964.59
13459,1506051,5964.53
13459,1527552,5964.53
