runnum,evnum,HALLA_p
12002,829951,7905.88
12002,857635,7906.9
12002,886406,7906.9
12002,914558,7907.88
12002,942484,7907.88
12002,970831,7907.88
12002,26428,7907.88
12002,55021,7907.88
12002,83535,7907.49
12002,112365,7907.49
12002,139920,7907.79
12002,146411,7907.79
12002,146566,7907.59
12002,146728,7907.59
12002,147862,7907.59
12002,164731,7906.38
12002,191538,7906.38
12002,219090,7908.68
12002,248004,7908.68
12002,276850,7906.82
12002,305349,7906.82
12002,333650,7906.82
12002,361547,7907.7
12002,389441,7907.7
12002,418064,7907.28
12002,446648,7907.28
12002,475523,7907.37
12002,504822,7907.37
12002,533764,7907.37
12002,561449,7907.39
12002,589477,7907.39
12002,617521,7907.59
12002,646062,7907.59
12002,674326,7907.56
12002,702780,7907.56
12002,731573,7907.56
12002,759870,7907.69
12002,788378,7907.69
12002,817356,7907.48
12002,845831,7907.48
12002,874177,7907.57
12002,902990,7907.57
12002,931625,7907.57
12002,960641,7907.44
12002,22382,7907.44
12002,50632,7907.59
12002,78392,7907.59
12002,106305,7907.63
12002,134332,7907.63
12002,162866,7907.63
12002,191706,7907.63
12002,220241,7907.63
12002,241315,7907.57
12002,241433,7907.57
12002,241594,7906.38
12002,241748,7906.38
12002,241916,7906.38
12002,243783,7906.38
12002,261612,7906.38
12002,289151,7906.38
12002,317326,7906.38
12002,345596,7905.98
12002,373493,7905.98
12002,401002,7905.98
12002,428519,7907.47
12002,456812,7907.47
12002,485445,7907.17
12002,514109,7907.17
12002,542518,7907.94
12002,570815,7907.94
12002,599534,7907.43
12002,613471,7907.43
12002,613633,7907.43
12002,613787,7907.17
12002,616009,7907.17
12002,635828,7906.38
12002,663337,7906.38
12002,691140,7905.23
12002,719544,7905.23
12002,747527,7905.23
12002,775473,7907.49
12002,803745,7907.49
12002,831811,7907.25
12002,860347,7907.25
12002,888403,7907.45
12002,916897,7907.45
12002,945446,7907.45
12002,3969,7907.53
12002,31843,7907.53
12002,59620,7907.58
12002,87378,7907.58
12002,115091,7907.51
12002,143307,7907.51
12002,171764,7907.51
12002,200158,7907.43
12002,228203,7907.43
12002,256576,7907.47
12002,284363,7907.47
12002,312437,7907.7
12002,340532,7907.7
12002,368463,7907.51
12002,396370,7907.51
12002,424466,7907.51
12002,453102,7907.53
12002,481396,7907.53
12002,510044,7907.83
12002,538830,7907.83
12002,567530,7907.31
12002,596303,7907.31
12002,624726,7907.31
12002,652775,7907.69
12002,680920,7907.69
12002,709094,7907.25
12002,736967,7907.25
12002,765273,7907.55
12002,793844,7907.55
12002,822353,7907.55
12002,850894,7907.26
12004,68816,7907.47
12004,97052,7907.47
12004,125820,7907.61
12004,154594,7907.61
12004,183211,7907.61
12004,211802,7907.23
12004,240109,7907.23
12004,268215,7907.56
12004,296179,7907.56
12004,324057,7907.36
12004,352506,7907.36
12004,381179,7907.36
12004,409453,7907.36
12004,437630,7907.36
12004,466022,7907.6
12004,494420,7907.6
12004,523219,7907.16
12004,551890,7907.16
12004,580298,7907.16
12004,608640,7907.3
12004,636520,7907.3
12004,664431,7907.28
12004,692405,7907.28
12004,720175,7907.5
12004,748671,7907.5
12004,777163,7907.5
12004,805231,7907.46
12004,833270,7907.46
12004,861658,7907.41
12004,890274,7907.41
12004,918601,7907.48
12004,946671,7907.48
12004,11229,7907.28
12004,39490,7907.28
12004,68313,7907.28
12004,97102,7907.37
12004,125327,7907.37
12004,154073,7907.41
12004,183379,7907.41
12004,212042,7907.22
12004,240360,7907.22
12004,268228,7907.22
12004,296664,7907.76
12004,325448,7907.76
12004,353998,7907.3
12004,381773,7907.3
12004,410194,7907.44
12004,438479,7907.44
12004,467254,7907.46
12004,495559,7907.46
12004,524379,7907.46
12004,553180,7907.36
12004,581718,7907.36
12004,609851,7907.61
